20,A éviter,"Je mets rarement des commentaires négatif sur Tripadvisor, mais là je ne peux pas me permettre de faire mieux.
Hormis le service qui essaie de bien faire les choses. L'ambiance du restaurant est carrément maussade.
Les plats servis sont de qualité très médiocre vu le..."
20,Pas professionnel ! ,"Restaurant de l'hôtel Park and Suite. Vous n'aurez pas beaucoup d'autres choix dans ce secteur pauvre en restaurants. Cet établissement manque vraiment de professionnalisme . Il est de plus bruyant, trop bruyant.
Lors de mes deux visites, j'ai entendu de la part de la gérante,..."
30,Temps vraiment long...... 30/40minutes sans eau ni pain,"Les serveuses étaient très souriantes et avenantes mais alors je pense un peu perdu. J'ai demandé de l'eau dans un 1er temps car j'avais très soif je l'ai précisé ensuite j'ai pris une bavette saignante avec des frites.
Je suis arrivé à 21H j'ai été..."
20,Sandwich raclette,"Sandwich de plus en plus cher chaque année et de moins en moins garni . Même pas une tranche de jambon blanc par sandwich je pense.
De plus la serveuse porte de gants en latex, sûrement pour l’hygiene, mais ne les enlève jamais et donc..."
20,Cher,"Je suis venu pour une pause
7€ la bouteille d'heineken 33cl. C'est un peu abusé. 😡
Service correct et personnel aimable"
20,Cher pour une pause petit-déjeuner,"Venue pour une simple pause petit-déjeuner, nous avons trouvé les prix excessifs pour de simples cappuccinos (qui ressemblaient beaucoup plus à de grands cafés d'ailleurs !) : 4€20 ! De plus accueil moyen, je ne conseille pas."
30,Dejeuner en terrasse,"Dejeuner sympa en terrasse avec une salade excellente mais un peu chere (15 euros) et un café gourmant avec une salde de fruits (que des pommes !) une petite mousse au chocolat blanc bien trop sucrée et unecreme brulée (bonne). En resumé terrasse tres agréable,..."
30,Très décevant,"De temps en temps et surtout l'été je déjeune sur la terrasse qui est bien agréable malheureusement leur cuisine est très irrégulière. En effet hier , leur pavé de bœuf accompagné de frites et salade avait dû être cuit sur une plaque où avait cuit..."
20,"Cadre agréable , restaurant très médiocre.","Arrêt pour déjeuner lors d’une traversée pour le sud, un samedi à 14h. La place Victor Hugo est plutôt jolie, donc cadre agréable, il était à craindre que le bistrot soit médiocre, comme tant d’attrapes-touristes sur ce type de places. Et malheureusement aucune surprise, rien..."
30,Emplacement sympa,"Emplacement très sympa, parc et fontaine à proximité en revanche le repas était moyen : plat correct, dessert médiocre."
10,Passez votre route,"Plats chers pour qualité médiocre!
Sauce épicée pour le menu enfant!
Accueil médiocre : sauf au moment de payer l'addition!
Surtout à éviter !!!"
10,Grosse deception,"Nous y avons mangé un soir dans le cadre de l'opération ""tous au restaurant"": (un menu acheté= un menu offert) et heureusement!
Accueil inexistant, un personnel peu souriant, on nous propose une table tout au fond du restaurant où nous serons aux premières loges pour..."
20,Tres bof,"Avons déjeuné un jour de semaine, 3 plats du jour, filet mignon + pennes avec légumes (10.90 €/p) arrivée de la commande 15 minutes après avoir commandé, pâtes froides et viande froide, avons attendu plus d'une demi heure après avoir terminé notre plat du jour,..."
10,Abominable ,"Accueil abominable. Nous devions y manger - nous n'avons finalement même pas fini notre apéro. Le personnel se fiche pas mal du client...
Carte vue et revue et manquant d'originalité."
20,A oublier,"Quelle déception en tout point...
Alors que ce restaurant bénéficie d'une belle terrasse, tout n'est que déception.
Accueil : 3 serveurs vous regardent, discutent avant de vous accueillir et de vous proposer une table.
Aucune proposition d’apéritif ni de café en fin de repas... peut..."
10,Idéalement placé mais c'est tout!,"Ce resto-bar est idéalement bien placé, au soleil la journée, sur la place Victor Hugo qui est agréable malgrès le tram qui passe très près des tables.
Le cadre est beau, c'est bien décoré, les chaises et tables sont confortables.
La base d'un bar :..."
20,"Mauvaise expérience, dommage","J'aimais bien prendre un verre au Palais car le cadre est plutôt sympa mais j'ai eu récemment une mauvaise expérience... le personnel est sympathique mais très particulier, et il n'a rien trouvé de mieux à faire que de faire des tests son à 21h ce..."
30,Brasserie ,"Ambiance correcte, service rapide, carte de brasserie classique sans plus. L'été la terrasse donne sur la place Victor Hugo"
10,Une serveuse peu agréable ...,Juste prendre un cafe un dimanche cool . Et bien non ! Une serveuse tendue peu agréable avec nous et les autres clients d ailleurs . Dommage. Le commerce c est aussi de l empathie pour le client .
30,Endroit sympa mais prix excessifs,"Nous sommes allés boire une bière dans cet établissement, il est bien décoré, propre, etc mais les serveurs ne sont pas très très aimables jusqu'à ce qu'on leur dise ""gardez la monnaie"".
Les prix sont élevés, ce n'est pas un bar où on peut prendre..."
20,A éviter !,"Qualité d'accueil et de service abominable ! La serveuse devrait changer de métier, cela s'appelle de l'impolitesse.
Nous avons commandé 2 chocolats chauds et un muffin, l'addition s'élevait à 8,90 €... outch !
Je n'y remettrai pas les pieds !"
20,Decevant,Nous avons dejeune et avons ete decu par rapport au prix plutot eleve. L'entrecote etait dure et difficile a finir. Le service aurait pu etre plus aimable. On nous a offert le cafe mais cela ne suffira a nous faire revenir.
20,Déçu,"Nous avons pris une bière avec des collègues de travail , le service est long et le tarif excessif des bières très surprenant pour une telle brasserie ....!"
20,Déçu,"Tapenade: c'était de l'ail, elle était maison ? Je pense ! Il faut que le chef là goûte avant de la servir, mal à l'estomac toute la soirée pour un prix à 4,8€ Point positif de l'apéro le serveur !"
20,Désagréablement surprenant ,"Aucun accueil, personnel peux chaleureux, terrasse à côté de la fontaine fermé. Si vous voulez boire un cocktail le dimanche à fuir car il n'en serve pas. Vous vous demandez sûrement pourquoi, tous simplement pas de mise en place prévu nous a t'on répondu."
20,Passez votre chemin,"Malgré un service rapide et un jolie cadre, le rapport qualité prix n'est absolument pas à la hauteur.. Les salades ne sont pas savoureuses (salade César à éviter)
Au niveau du personnel, le responsable c'est montré indiscret, irrespectueux et pas accueillant...
Il s'est ""permit d'écouter..."
10,Service à revoir très sérieusement ,"Nous nous sommes installés en terrasse avec mon copain, le serveur nous a ignoré et n'a pas jugé bon de répondre à notre ""bonjour"" enjoué ! Nous avons patienté mais voyant que le serveur ne comptait pas venir prendre notre commande nous avons du faire..."
30,Déception !,"Avec mon mari (et après quelques emplettes), nous décidons d'aller nous détendre un peu au ""Palais de la Bière"". Emplacement ""en plein centre"".
Confortablement installés, nous commandons 2 verres de vin et une ""tapenade"" (petit apéro improvisé).
Et arrivent les ""bémols"" :
* accueil tout..."
10,Triste expérience ,"Après y être allé trois fois je ressors bien déçue de cet endroit, malgré l'emplacement idéal. Nourriture très chère et certainement congelée pour la plupart des produits que l'on souhaiterait frais. Les tapas cependant sont bons mais chers. Pour ce qui est de l'accueil on..."
10,Une honte,"Une honte, un cappuccino à 4€20 (on est pas à St Tropez) et en plus, degeulasse (café cramé et amer). Et 2 bières à la framboises à 13€40 qui n'avaient pas beaucoup le goût de la framboise (il faut sûrement la cherche la framboise). Bref,..."
30,Repas entre amies ,"Le service est déplorable...
Les frites sont degueulasse ! La tapenade n'en parlons pas... Les plats en général n'ont rien d'exceptionnelle. Bref bien trop cher pour la qualité des plats!"
10,honteux,"serveur bourré ne comprenant rien
mon ami prend la route et demande un cocktail sans alcool , le serveur se trompe nous amène un cocktail avec alcool , nous insistons sur le fait qu'il s'est trompé. apres qu'il est plongé son gros nez dans notre..."
20,déçue,"Nous avons déjeuné un samedi midi. Le plat du jour annonçait des brochettes. La viande était tout simplement ultra cuite, très sèche et difficile à mastiquer.
Le personnel est très sympathique et l'ambiance y est agréable néanmoins.
Le moment était donc plaisant mais nous avons..."
20,"Patron à la limite du supportable, plats trop cher mais assez bons","Pour tester.
Plats assez bons mais vraiment peu consistants pour le prix payé.(peut être est ce plus abordable à midi on est passé le soir)
Patron insupportable.
Il faut supplier pour avoir un verre car le patron a décidé qu'il valait mieux boire à la..."
20,Plus jamais,"Clairement, le plus frustrant est que les plats ne sont pas mal.
Les mezze sont frais et savoureux.
Par contre, le patron, qui certes doit être très fier de son restaurant, mais impose une atmosphère pesante pendant tout le diner.
-Il passait toutes les 5..."
20,trop cher,restaurant trop trop cher pour des repas tres moyen . un patron qui ne sait pas accueillir les clients il a bcp de tchatch et devrait plutot se concentrer sur ses repas limite dans la tradition. heureusement qu il y avait bcp de pain a...
30,Très bon mais... beaucoup trop cher,"Il est vrai que le patron est spécial mais son accueil, bien que fier, est agréable. Et la serveuse est très gentille. Les plats sont vraiment très bons. Le houmous et les falafels sont à tomber !
Ces bonnes surprises sont hélas gâchées quand vient..."
20,"Bière et nouriture excellents, service déplorable","Sur la qualité des produits il n'y a rien à redire, on en a vraiment pour son argent.
Par contre le service est vraiment déplorable.
Nous réservons pour une dizaine de personnes, le serveur arrive alors que nous sommes installés de puis plus de 20..."
10,Decu...,"On y etait deja aller le midi et on avais adoré y manger !
Donc on y retourne mais cette fois ci, un soir.
Quel erreur, le soir ce n'est pas un restaurant mais un bar, l'endroit était tellement bruyant, les jeunes fumaient leurs cigarettes..."
10,Au secours ! ,"Quelle fût ma surprise en lisant les précédents avis, un en particulier. Exactement la même impression : le serveur : UNE CATASTROPHE ! Je n'ai jamais vu ça. Aucun sourire, même commercial, désagréable au possible, vous voulez lui demander s'il n'a pas oublié votre commande..."
10,À fuire ,"On a testé ce nouveau bar, aïe, mal nous en a pris. Serveur antipathique, lorsque on lui rappel au bout d un quart d heure notre assiette de charcuterie il nous répond avec aplomb qu il n est pas cuisinier!!! La table était sale et..."
10,Pause café en famille ,"Quelle déception
Attrape touristes par excellence !
Le garçon ne s'adresse même pas aux clients en français mais dans un anglais minable plein de fautes .
Café (correct en goût ) sans chocolat ni gâteau , limonade de 25 cl servie sans rondelle et dans..."
10,Très décevant !,"Rien n'est fait maison, tout est surgelé ! Les pâtes que j'ai prise était baigné dans l'huile d'olive et le chèvre qui devait être à l'intérieur, je ne l'ai pas trouvé. La situation géographique leur permet des clients différents chaque jour et heureusement pour eux..."
30,"restau classique, très correct","Restau de quartier touristique mais qui garde un certain caractère parisien. Carte très classique. Proximité de la Tour Eiffel.
Cuisine type auvergnate de bonne qualité"
10,"Horrible , une honte pour la gastronomie française",Un vrai piège pour touriste avec des prix pour touristes. Une entrecôte tellement pleine de gras que nous avons laissés plus de la moitié dans l'assiette.En bref une honte absolue. Heureusement qu'il y a encore des restaurants qui savent faire de la bonne cuisine à...
20,Pas sympa,Passe encore la menthe à l eau qui se transforme en vittel menthe mais le pire pour moi c est que ces gens nous pas du tout le sens du commerce ils ont l air blasés de voir des touristes qui les font pourtant vivre....
10,Coca éventé ,"Vous demandez deux coca.
Vous obtenez deux verres qui sont remplis avec une bouteille de deux litres de coca qui n'a presque plus de bulle.
A plus de 10€* avec les glaçons : ça ne passe pas.
* plus de 65 francs pour les anciens"
10,Une honte !,"Une honte pour un restaurant placé dans une des plus grandes gares françaises.
A notre arrivée à l'intérieur du restaurant, un serveur pas très aimable nous précise que c'est complet. Nous ressortons et voyons que sur la terrasse de nombreuses tables sont disponibles. Comme d'autres..."
20,on pourrait penser que c est un restaurant pour vegetarien,"En effet nous avions choisi la salade caesar et le lapin en gibelotte, hélas le poulet avait du prendre son vol et le lapin la poudre d'escampette!
Salade caesar: un grand bol de salade et 2 petits morceaux de blanc de poulet (une portion pour..."
20,Brasserie de gare,"On n'en attendait rien d'autre qu'une salade vite fait
C'est ce qu'on a eu
Au service, rien a dire, bon accueil très aimable, efficace, rapide"
10,Très déçu. Ne retournera pas là,"Restaurant pas terrible.
Serveur jette les cartes sur la table !!! Incroyable !!!!
Pas de viandes rouges, juste de la volaille...en bocal ?? Oui en bocal !!!
Eau minérale 50 cl 4.70€ hors de prix !!!
Les ""plats"" sont des plats réchauffés au micro-ondes (dlc..."
10,Salade noir serveur excreable,Attendre 50 minutes pour avoir 1 salade noir périmé avec des serveurs antipathique avec des tarifs explosif à éviter à tout prix.....
10,Le pire du pire,Jamais vu ça !!le personnel est désagréable voir insultant la nourriture servit ds des plats en plastiques de + les tarifs sont excessifs bref n y aller pas !!!
10,Que du surgelé,"13h40 un vendredi midi, nous sommes 3 et voulons déjeuner. On demande une table. Réponse : ici on ne fait que du surgelé, allez plutôt à l'autre brasserie, de l'autre côté de la gare... Incroyable, non ?"
20,Les ratatouilles courent pendant le service !!!! Une honte qui ne gêne pas le personnel !!,"Une honte, les souris courent tranquillement pendant le service entre les sacs à mains et les valises des clients
Le personnel trouve cela normal
J ai pas fini l assiette
J ose pas imaginer la cuisine
Vive les ratatouilles!!!!!"
10,Le mépris total du client,"Je rentre pour prendre un café, je dis bonjour, je m'assoie, on m'amène la liste des boissons... et j'attend... c'est pas l'heure dr pointe, y'a pas grand monde et 2 serveurs... Les serveurs passent souvent, mais ne s'arrêtent jamais... Ca les empêchent pas de servir..."
30,Correct pour attendre son train,"Café-brasserie idéalement placé à quelques mètres des quais,au 2ème étage de la Gare Montparnasse.Le cadre ne fait vraiment pas voyager mais l'endroit remplie bien son rôle pour attendre son train.
Les serveurs sont plutôt agréables.
Les prix sont assez élevés.(croque-monsieur frites+bière+café : 15€)
Bière pression..."
30,Décevant,"Temps d'attente trop long, personnel vite dépassé et qui vous ignore. Le pompon : je commande un dessert sur la carte : un macaron pistache accompagné d'un sorbet framboise et on me sert...un macaron framboise avec une glace pistache!"
10,Compliqué,"Impossible d'avoir une bière en moins de 15 minutes, mal servie qui plus est. Toilettes fermées, amabilité zéro. Malheureusement seul dans la gare Montparnasse."
10,JUSTE UNE HONTE.... PAUVRES TOURISTES !!!!,"Une carte indigente, un repas indigeste, salade baignant dans une sance blanchâtre, un service limite et même les toilettes étaient fermées !!!! Aucune excuse ! Quel spectacle pour les nombreux voyageurs qui visitent la France et qui se retrouvent gare Montparnasse où l'autre brasserie n'est..."
10,A fuir !!!,"Si vous aimez attendre une demi heure avant que l'on prenne votre commande, si vous aimez boire une boisson ""normalement"" fraîche dans un verre brûlant sortant du lave vaisselle sans glaçon, si vous aimez manger une glace sans petite cuillère et enfin si vous aimez..."
10,A fuir !!!!,"Si vous n'êtes pas pressé, 25 minutes pour prendre une commande, si vous aimée le coca dans un verre brûlant dans glaçons par 33 degrés, si vous voulez manger une glace sans petite cuillère, venez porte oceane."
10,Fuyez,"Banquette défoncée. Nous commandons du lapin : arrivent dans un pot de verre quelques morceaux flottant dans un univers liquide avec trois rondelles de carotte et une salade sur le côté de l'assiette. Dessert : on commence par nous expliquer que ""c'est fermé"" (sic) puis..."
10,Resto de gare a eviter,"Assez cher pour la qualité des plats... 2 serveurs le jour et la nuit, crème vanille horrible... Pas de toute fraîcheur"
10,Même le Flunch est meilleur,"La carte est pauvre, et on nous sert des plats industriels et encore... l'accueil est catastrophique, ce n'est plus la bonne petite brasserie que j'ai connu.
Apparemment cela a changé de propriétaire.
A éviter impérativement."
10,Écoeurant,"Comment une telle brasserie peut elle exister sur le territoire français ?Et comment peut on avoir le droit d'appeler ce truc là brasserie ? Personnel pas aimable,bouffe infâme,arnaque complète au niveau prix.Passez votre chemin et payez 5 à 6 euros de consignes pour les bagages..."
10,Pas terrible voire a eviter,Ou est le temps ou ce restaurant servait d excellents poissons ? Maintenant repris par un groupe de restauration collective on vous propose de manger comme à la cantine et encore une mauvaise cantine ... Des plats industriels de qualite juste moyenne et servis sans...
10,Personnel désagréable et de mauvaise volonté,Il a été impossible de prendre un café que ce soit à l'intérieur ou à la terrasse extérieure. Pourtant il y avait bien plusieurs places disponibles à l'extérieur mais fermé par des barrières parce soit disant les tables n'étaient pas nettoyées d'après un serveur...ah !...
10,Faut pas s'en approcher ,"Toilettes fermées, serveuses nonchalantes et irrespectueuses, sale et mal tenu. Brasserie sans rien à vendre et à servir (un simple bar quoi ). Bref, Faut pas s'en approcher !!!"
10,Fuyez ! ,Vous voulez une table cherchez la ! Un thé immonde plus de toilette pour les clients saleté de la salle ! Je n'ose imaginer que des touristes s'arrêtent ici ! C'est scandaleux
10,Confirmation que cet établissement est un boui-boui scandaleux ,"La Porte Oceane oú comment une situation de quasi monopole dans la gare Montparnasse peut créer les conditions d'un pur scandale de la restauration. Accueil et service inexistants, prix prohibitifs, saleté de la salle sont les moindres des maux constatés dans ce lieu qui ne..."
10,Scandaleux,"Service nul les clients attendent et partent honteux dans une gare !! Cher et sale !
À éviter dommage comme image pour les touristes revoir la concession !!"
10,Répugnant ,"A ne surtout pas rester viiiite partez
il faut fermer cet établissement
Hors de prix
Produit à la limite du consommable
Personnel ... Impossible de pouvoir être polie pour les décrire
Que fait la gare SNCF pour laisser ouvert ce ""TRUC"""
10,Quelle erreur,Pire expérience culinaire à Paris. Et on ne parle pas du service qui laisse sans voix. À fuir sans attendre
10,Pitoyable,"Deux personnes à côté de moi sont parties car n ont pas pu passer commande à cause de 2 serveurs qui vous ignorent totalement car plutôt préoccupés à négocier ou ils vont prendre leur pause déjeuner.
Je décide de ne pas perdre de temps et..."
10,À fuir absolument !,Pas le choix pour un petit déjeuner assis et au chaud. Je n'ai jamais été reçu de cette façon. Ces gens ne méritent pas de travailler. Plus jamais pour ce qui me concerne.
10,Une honte pour la france,Aucun sourire. Aucune convivialité. Jamais on a été servi de cette façon ! Je déconseille fortement! !!
10,Serveur désagréable et service épouvantable,Une adresse à proscrire absolument ... Un service désagréable et inefficace au possible .. Un cafe froid et un croissant rassis ... Une impression de déranger et une commande prise à trois reprises pour finalement arriver incomplète .. Â FUIR ABSOLUMENT
10,Honteux,"Je n'ai jamais vu un serveur aussi désagréable! Il vous pousse la valise avec le pied pour approcher de votre table... Et je confirme le fait qu'il tarde à rendre la monnaie, comme expliqué dans un commentaire précédent. C'est scandaleux!"
20,Décevant,"Il faut avoir du temps pour se faire servir dans cet établissement. De toute façon, le patron vous le dit clairement si vous faites comprendre que vous êtes un peu pressés. Quelle classe...Le serveur est roi.
Il faut s'installer avant que la table ne soit..."
20,RIDICULE !!!! A éviter !!!!,"Personnel qui fait la gueule, qui se chamaille devant les clients, au language très fleuri!!!! Sale et très mal organisé!!!! Et que dire du repas réchauffé au tarif excessif!!! Bref, arriver ou partir de Paris sur cette note...
N'y aller pas...."
10,"Fuyez, une service déplorable, Mme Hidalgo réagissez!!!","Un accueil déplorable, sans autre commentaire tellement je n ai pas les mots pour décrire...c est une honte pour l image de notre beau pays! En + toilette fermée"
10,VRAIMENT PAS POSSIBLE,"J'avais déjà donné un avis ""catastrophé"", mais ce matin c'était le comble : on ne prend même plus la peine de nettoyer les tables, il faut réclamer le ticket pour payer (on se demande pourquoi ???.....), une odeur nauséabonde persistante pendant que l'on prend son..."
10,l'horreur totale,"Bienvenue dans un endroit sale, moche, vraiment moche... enfin c'est un établissement dans une gare elle même assez moche alors on n'y va pas pour le cadre; mais quand même !
Bref, c'est cher, et surtout le personnel est le plus mal aimable possible; à..."
10,Première fois que l'on traite ainsi,Je suis venu prendre un verre avec ma copone en attendant un ami. Nous avons donc garde la table à côté de nous pour qu'il s'assoit. Après 10 minutes la personne m'a traité de menteur et demandait au clients de s'installer à côté de moi....
10,Atroce! ,"Ç est cher, surgelé et de mauvaise qualité mais le plus choquant reste le niveau de service médiocre et le caractère agressif et extrêmement désagréable du personnel !!! A moins de manger par terre en se prenant ses coup de pieds je ne vois pas..."
30,Ça depanne,"Faut pas s'attendre à une super qualité, nous voulions juste manger rapidement. On a pris 2 menus à 18,50 canard et une verrine de gratin dauphinois, c'est du préparé/réchauffé mais bon ça allait quand même, mais c'est vrai que c'est pas donné, cela m'a fait..."
10,Une honte !,"Une honte pour un restaurant placé dans une des plus grandes gares françaises.
A notre arrivée à l'intérieur du restaurant, un serveur pas très aimable nous précise que c'est complet. Nous ressortons et voyons que sur la terrasse de nombreuses tables sont disponibles. Comme d'autres..."
20,on pourrait penser que c est un restaurant pour vegetarien,"En effet nous avions choisi la salade caesar et le lapin en gibelotte, hélas le poulet avait du prendre son vol et le lapin la poudre d'escampette!
Salade caesar: un grand bol de salade et 2 petits morceaux de blanc de poulet (une portion pour..."
20,Brasserie de gare,"On n'en attendait rien d'autre qu'une salade vite fait
C'est ce qu'on a eu
Au service, rien a dire, bon accueil très aimable, efficace, rapide"
10,Très déçu. Ne retournera pas là,"Restaurant pas terrible.
Serveur jette les cartes sur la table !!! Incroyable !!!!
Pas de viandes rouges, juste de la volaille...en bocal ?? Oui en bocal !!!
Eau minérale 50 cl 4.70€ hors de prix !!!
Les ""plats"" sont des plats réchauffés au micro-ondes (dlc..."
10,Salade noir serveur excreable,Attendre 50 minutes pour avoir 1 salade noir périmé avec des serveurs antipathique avec des tarifs explosif à éviter à tout prix.....
10,Le pire du pire,Jamais vu ça !!le personnel est désagréable voir insultant la nourriture servit ds des plats en plastiques de + les tarifs sont excessifs bref n y aller pas !!!
10,Que du surgelé,"13h40 un vendredi midi, nous sommes 3 et voulons déjeuner. On demande une table. Réponse : ici on ne fait que du surgelé, allez plutôt à l'autre brasserie, de l'autre côté de la gare... Incroyable, non ?"
20,Les ratatouilles courent pendant le service !!!! Une honte qui ne gêne pas le personnel !!,"Une honte, les souris courent tranquillement pendant le service entre les sacs à mains et les valises des clients
Le personnel trouve cela normal
J ai pas fini l assiette
J ose pas imaginer la cuisine
Vive les ratatouilles!!!!!"
10,Le mépris total du client,"Je rentre pour prendre un café, je dis bonjour, je m'assoie, on m'amène la liste des boissons... et j'attend... c'est pas l'heure dr pointe, y'a pas grand monde et 2 serveurs... Les serveurs passent souvent, mais ne s'arrêtent jamais... Ca les empêchent pas de servir..."
30,Correct pour attendre son train,"Café-brasserie idéalement placé à quelques mètres des quais,au 2ème étage de la Gare Montparnasse.Le cadre ne fait vraiment pas voyager mais l'endroit remplie bien son rôle pour attendre son train.
Les serveurs sont plutôt agréables.
Les prix sont assez élevés.(croque-monsieur frites+bière+café : 15€)
Bière pression..."
30,Décevant,"Temps d'attente trop long, personnel vite dépassé et qui vous ignore. Le pompon : je commande un dessert sur la carte : un macaron pistache accompagné d'un sorbet framboise et on me sert...un macaron framboise avec une glace pistache!"
10,Compliqué,"Impossible d'avoir une bière en moins de 15 minutes, mal servie qui plus est. Toilettes fermées, amabilité zéro. Malheureusement seul dans la gare Montparnasse."
10,JUSTE UNE HONTE.... PAUVRES TOURISTES !!!!,"Une carte indigente, un repas indigeste, salade baignant dans une sance blanchâtre, un service limite et même les toilettes étaient fermées !!!! Aucune excuse ! Quel spectacle pour les nombreux voyageurs qui visitent la France et qui se retrouvent gare Montparnasse où l'autre brasserie n'est..."
10,A fuir !!!,"Si vous aimez attendre une demi heure avant que l'on prenne votre commande, si vous aimez boire une boisson ""normalement"" fraîche dans un verre brûlant sortant du lave vaisselle sans glaçon, si vous aimez manger une glace sans petite cuillère et enfin si vous aimez..."
10,A fuir !!!!,"Si vous n'êtes pas pressé, 25 minutes pour prendre une commande, si vous aimée le coca dans un verre brûlant dans glaçons par 33 degrés, si vous voulez manger une glace sans petite cuillère, venez porte oceane."
10,Fuyez,"Banquette défoncée. Nous commandons du lapin : arrivent dans un pot de verre quelques morceaux flottant dans un univers liquide avec trois rondelles de carotte et une salade sur le côté de l'assiette. Dessert : on commence par nous expliquer que ""c'est fermé"" (sic) puis..."
10,Resto de gare a eviter,"Assez cher pour la qualité des plats... 2 serveurs le jour et la nuit, crème vanille horrible... Pas de toute fraîcheur"
10,Même le Flunch est meilleur,"La carte est pauvre, et on nous sert des plats industriels et encore... l'accueil est catastrophique, ce n'est plus la bonne petite brasserie que j'ai connu.
Apparemment cela a changé de propriétaire.
A éviter impérativement."
10,Écoeurant,"Comment une telle brasserie peut elle exister sur le territoire français ?Et comment peut on avoir le droit d'appeler ce truc là brasserie ? Personnel pas aimable,bouffe infâme,arnaque complète au niveau prix.Passez votre chemin et payez 5 à 6 euros de consignes pour les bagages..."
10,Pas terrible voire a eviter,Ou est le temps ou ce restaurant servait d excellents poissons ? Maintenant repris par un groupe de restauration collective on vous propose de manger comme à la cantine et encore une mauvaise cantine ... Des plats industriels de qualite juste moyenne et servis sans...
10,Déplorable,"Déplorable à tous points de vue !
Accueil, tarifs, qualité, lieu...
N'y a-t'il rien de mieux à faire dans une gare parisienne qu'un lieu aussi médiocre ?
Tout relève de l'ordre du foutage du gueule grand format ! Ou de l'arnaque patentée.
Des deux sans..."
10,Nul. Tout simplement ,"A fuir. Moche, pas sympa, une honte pour la profession. Je regrette de ne pas avoir regardé les avis avant de rentrer. Par chance personne n'a cherché à me demander quoi que ce soit du coup suis parti au bout de 5 mn et suis..."
10,Difficile de faire pire !,"Dommage qu'on ne puisse pas mettre 0. Je n'ai jamais vu un service aussi désagréable !!! Le serveur sert les gens un par un, ce qui fait que plein de monde attend. Et il est tellement désagréable !!! Il envoies même les clients aller à..."
10,Difficile de faire plus désagréable,Rarement ai-je vu pire accueil. Le serveur était malpoli sans un regard et très désagréable. Je déconseille fortement
10,Le pire accueil de Paris ?,"Expérience incroyable ce midi lorsque nous venons prendre cafés et boissons avant le train vers La Rochelle. Pas mal de monde mais rien d'exceptionnel, un pauvre couple de touristes asiatiques qui essayent de payer mais se font renvoyer de chaque côté du restaurant par un..."
10,"Aucun accueil, serveur désagréable, passez votre chemin!","Nous nous y sommes arrêtés pour juste prendre un café et sodas. L'accueil n'existe pas , on ne cherche pas à prendre votre commande . Serveur totalement désagréable, dépassé . Il a fallu lui réclamer d'avoir la monnaie de la note!
Sortez de la gare,..."
20,Aucun interet,"J'aurais dû lire les différents avis publié avant de franchir la porte de cette brasserie. Salade cesar vraiment médiocre , aucune saveur , assaisonnement industriel. Seules satisfactions: le pain et la rapidité du service.
Dommage car le lieu meriterait autre chose vu la frequentation de..."
20,Passez votre chemain,"Un peu de temps avant notre TGV et envie de prendre un petit café croissant et nous nous sommes retrouvés assis à la ""Porte Océane"". Expresso qui vous retourne l'estomac et croissant décongelé de supermarché pour un prix de trois étoiles avec un service qui..."
10,Médiocre ,"Bon l'accueil est sympa. Mais toujours sur votre dos a demander si ça va. Et alors la bouffe, il n'y a pas d'autre qualificatif, de la bouffe. Rien n'est fait maison. Nous avons pris une salade César le poulet sous plastique le sauce toute faite..."
30,Il y a brasserie de gare et brasserie de gare...,"On est loin du train bleu de la gare de Lyon ;-)
Pas de clim, le service est correct (il est vrai qu'il y avait peu de monde à 12h45 ce jour la), j'ai eu ma bière en 1'30"" et mon plat en 5'!
La..."
10,Personnel désagréable et de mauvaise volonté,Il a été impossible de prendre un café que ce soit à l'intérieur ou à la terrasse extérieure. Pourtant il y avait bien plusieurs places disponibles à l'extérieur mais fermé par des barrières parce soit disant les tables n'étaient pas nettoyées d'après un serveur...ah !...
10,Faut pas s'en approcher ,"Toilettes fermées, serveuses nonchalantes et irrespectueuses, sale et mal tenu. Brasserie sans rien à vendre et à servir (un simple bar quoi ). Bref, Faut pas s'en approcher !!!"
10,Fuyez ! ,Vous voulez une table cherchez la ! Un thé immonde plus de toilette pour les clients saleté de la salle ! Je n'ose imaginer que des touristes s'arrêtent ici ! C'est scandaleux
10,Confirmation que cet établissement est un boui-boui scandaleux ,"La Porte Oceane oú comment une situation de quasi monopole dans la gare Montparnasse peut créer les conditions d'un pur scandale de la restauration. Accueil et service inexistants, prix prohibitifs, saleté de la salle sont les moindres des maux constatés dans ce lieu qui ne..."
10,Scandaleux,"Service nul les clients attendent et partent honteux dans une gare !! Cher et sale !
À éviter dommage comme image pour les touristes revoir la concession !!"
10,Répugnant ,"A ne surtout pas rester viiiite partez
il faut fermer cet établissement
Hors de prix
Produit à la limite du consommable
Personnel ... Impossible de pouvoir être polie pour les décrire
Que fait la gare SNCF pour laisser ouvert ce ""TRUC"""
10,Quelle erreur,Pire expérience culinaire à Paris. Et on ne parle pas du service qui laisse sans voix. À fuir sans attendre
10,Pitoyable,"Deux personnes à côté de moi sont parties car n ont pas pu passer commande à cause de 2 serveurs qui vous ignorent totalement car plutôt préoccupés à négocier ou ils vont prendre leur pause déjeuner.
Je décide de ne pas perdre de temps et..."
10,À fuir absolument !,Pas le choix pour un petit déjeuner assis et au chaud. Je n'ai jamais été reçu de cette façon. Ces gens ne méritent pas de travailler. Plus jamais pour ce qui me concerne.
